register_date,total_transaction,user_id,total_amount
18/01/22 21.33,2,810,230000
20/01/22 10.36,2,811,159000
19/01/22 11.24,3,812,231000
21/01/22 11.58,5,813,1892000
19/01/22 02.30,3,814,665000
21/01/22 02.19,2,815,225000
21/01/22 01.10,2,816,128000
20/01/22 12.05,2,817,183000
20/01/22 07.54,3,818,717000
20/01/22 19.55,3,819,319000
21/01/22 03.48,3,820,749000
21/01/22 16.38,1,821,56000
20/01/22 02.15,2,822,105000
21/01/22 18.21,1,823,75000
20/01/22 07.42,5,824,2735000
18/01/22 22.32,2,825,176000
21/01/22 15.34,5,826,2037000
21/01/22 10.59,3,827,841000
20/01/22 16.00,1,828,86000
22/01/22 05.22,1,829,90000
21/01/22 13.53,2,830,202000
21/01/22 07.27,5,831,2499000
20/01/22 14.16,1,832,110000
20/01/22 14.33,3,833,437000
21/01/22 21.19,2,834,151000
21/01/22 17.27,3,835,581000
19/01/22 22.22,3,836,578000
21/01/22 23.35,1,837,83000
22/01/22 02.41,1,838,105000
21/01/22 01.17,3,839,591000
22/01/22 03.00,2,840,89000
21/01/22 10.00,3,841,456000
21/01/22 09.59,2,842,62000
20/01/22 20.10,2,843,187000
22/01/22 04.17,3,844,174000
19/01/22 18.25,3,845,659000
20/01/22 02.34,1,846,19000
22/01/22 05.02,1,847,49000
22/01/22 09.22,2,848,151000
20/01/22 20.22,2,849,118000
22/01/22 02.50,2,850,153000
21/01/22 23.14,1,851,55000
22/01/22 03.12,5,852,2720000
21/01/22 09.59,3,853,394000
20/01/22 20.27,1,854,83000
21/01/22 19.37,2,855,183000
21/01/22 00.51,2,856,256000
22/01/22 14.04,4,857,2250000
19/01/22 23.40,5,858,1466000
20/01/22 21.14,3,859,658000
21/01/22 23.26,2,860,186000
22/01/22 15.28,3,861,597000
21/01/22 10.37,1,862,68000
22/01/22 12.48,4,863,867000
22/01/22 13.30,2,864,130000
22/01/22 12.08,2,865,232000
20/01/22 06.14,1,866,96000
22/01/22 15.49,5,867,2622000
20/01/22 18.05,5,868,2524000
22/01/22 03.00,3,869,824000
22/01/22 16.17,1,870,133000
21/01/22 07.15,4,871,1863000
23/01/22 04.16,2,872,103000
22/01/22 05.28,3,873,630000
22/01/22 17.47,3,874,326000
20/01/22 16.05,3,875,506000
22/01/22 05.21,3,876,503000
23/01/22 06.14,1,877,125000
22/01/22 23.11,1,878,66000
22/01/22 08.21,1,879,160000
22/01/22 11.35,3,880,364000
21/01/22 01.47,2,881,200000
21/01/22 00.34,3,882,361000
23/01/22 04.07,1,883,58000
22/01/22 07.40,2,884,116000
22/01/22 06.09,2,885,175000
22/01/22 22.11,1,886,22000
22/01/22 21.36,4,887,1969000
22/01/22 01.15,3,888,494000
23/01/22 00.26,3,889,1000000
23/01/22 01.51,2,890,59000
20/01/22 12.24,2,891,147000
20/01/22 21.20,3,892,698000
22/01/22 03.06,3,893,413000
23/01/22 07.31,4,894,675000
22/01/22 15.09,3,895,711000
21/01/22 22.34,3,896,526000
22/01/22 18.07,3,897,312000
22/01/22 02.54,1,898,123000
23/01/22 10.50,3,899,625000
20/01/22 20.45,4,900,2583000
22/01/22 04.44,3,901,1039000
23/01/22 01.22,3,902,299000
21/01/22 10.08,3,903,704000
22/01/22 03.48,2,904,162000
21/01/22 11.32,3,905,518000
23/01/22 08.43,3,906,689000
22/01/22 11.41,3,907,778000
22/01/22 12.45,3,908,518000
22/01/22 01.40,4,909,2174000
23/01/22 15.43,1,910,43000
23/01/22 18.16,1,911,51000
23/01/22 11.54,2,912,169000
23/01/22 01.11,2,913,208000
23/01/22 17.45,2,914,203000
23/01/22 19.40,1,915,33000
23/01/22 10.06,1,916,59000
21/01/22 23.35,2,917,153000
23/01/22 13.49,4,918,2555000
22/01/22 11.30,3,919,612000
22/01/22 01.12,1,920,58000
23/01/22 13.17,4,921,653000
23/01/22 20.25,3,922,252000
22/01/22 13.45,5,923,2512000
23/01/22 20.37,4,924,1466000
23/01/22 12.49,4,925,1562000
23/01/22 14.57,2,926,178000
23/01/22 12.22,5,927,2628000
22/01/22 12.06,2,928,135000
23/01/22 16.26,3,929,598000
23/01/22 15.50,3,930,592000
22/01/22 22.38,1,931,112000
22/01/22 16.29,3,932,576000
22/01/22 12.22,5,933,1988000
24/01/22 06.52,4,934,1570000
24/01/22 02.01,2,935,79000
23/01/22 19.17,3,936,650000
23/01/22 13.43,3,937,619000
24/01/22 09.13,4,938,1871000
24/01/22 12.15,1,939,80000
22/01/22 02.52,1,940,20000
23/01/22 07.11,2,941,97000
23/01/22 20.14,3,942,819000
23/01/22 17.17,5,943,2121000
24/01/22 10.05,2,944,258000
22/01/22 04.03,3,945,818000
24/01/22 02.05,4,946,2082000
23/01/22 15.49,2,947,127000
24/01/22 06.29,3,948,614000
23/01/22 14.34,1,949,85000
24/01/22 15.32,3,950,465000
24/01/22 03.11,5,951,2580000
23/01/22 10.28,4,952,1263000
22/01/22 02.21,5,953,2029000
23/01/22 16.48,2,954,150000
23/01/22 23.20,5,955,2134000
24/01/22 10.25,1,956,18000
24/01/22 18.27,2,957,224000
24/01/22 23.59,4,958,1167000
24/01/22 06.06,4,959,2117000
23/01/22 23.53,2,960,140000
22/01/22 18.27,1,961,114000
25/01/22 03.58,3,962,432000
24/01/22 04.37,1,963,113000
23/01/22 09.21,3,964,674000
22/01/22 20.51,3,965,549000
23/01/22 11.07,5,966,2230000
24/01/22 19.24,3,967,712000
24/01/22 19.33,1,968,55000
25/01/22 07.45,3,969,574000
25/01/22 00.57,1,970,48000
25/01/22 06.35,2,971,100000
24/01/22 23.26,3,972,582000
23/01/22 11.35,2,973,174000
24/01/22 20.32,3,974,378000
25/01/22 00.06,2,975,76000
24/01/22 05.06,4,976,2449000
24/01/22 14.41,5,977,2560000
24/01/22 23.16,2,978,193000
23/01/22 13.37,2,979,258000
24/01/22 18.24,2,980,271000
23/01/22 21.37,2,981,161000
25/01/22 08.40,2,982,105000
23/01/22 21.46,4,983,1489000
24/01/22 22.33,4,984,2156000
24/01/22 12.35,2,985,176000
23/01/22 02.01,2,986,136000
24/01/22 18.59,3,987,560000
24/01/22 21.04,3,988,868000
22/01/22 22.40,4,989,1436000
25/01/22 08.15,1,990,140000
24/01/22 16.48,4,991,2454000
25/01/22 12.32,5,992,2018000
22/01/22 21.55,1,993,80000
25/01/22 14.26,3,994,592000
23/01/22 21.05,4,995,629000
25/01/22 05.37,1,996,78000
24/01/22 22.56,3,997,370000
23/01/22 11.24,4,998,911000
24/01/22 13.38,4,999,1910000
25/01/22 09.21,4,1000,1889000
25/01/22 02.45,2,1001,215000
24/01/22 06.54,3,1002,512000
25/01/22 08.14,1,1003,115000
25/01/22 04.35,3,1004,650000
24/01/22 17.46,3,1005,943000
23/01/22 15.55,3,1006,607000
23/01/22 20.52,2,1007,103000
24/01/22 13.06,1,1008,80000
25/01/22 07.46,5,1009,2548000
22/01/22 22.23,5,1010,1992000
25/01/22 13.05,3,1011,798000
25/01/22 15.18,4,1012,466000
24/01/22 23.11,3,1013,561000
23/01/22 04.22,3,1014,387000
24/01/22 19.04,3,1015,459000
24/01/22 04.08,3,1016,518000
22/01/22 20.54,5,1017,1790000
23/01/22 12.40,1,1018,110000
24/01/22 00.11,2,1019,202000
24/01/22 06.37,2,1020,246000
25/01/22 01.25,4,1021,2010000
25/01/22 18.35,4,1022,1477000
25/01/22 17.26,3,1023,449000
25/01/22 03.07,2,1024,151000
25/01/22 04.58,1,1025,32000
25/01/22 08.52,4,1026,1952000
24/01/22 16.24,2,1027,177000
25/01/22 17.22,3,1028,601000
24/01/22 05.47,1,1029,96000
23/01/22 19.32,4,1030,1780000
25/01/22 18.29,4,1031,853000
24/01/22 12.48,3,1032,437000
25/01/22 11.26,1,1033,78000
25/01/22 21.47,3,1034,617000
25/01/22 12.44,4,1035,1340000
25/01/22 16.31,5,1036,2260000
23/01/22 12.06,1,1037,96000
25/01/22 08.08,4,1038,1913000
26/01/22 00.56,3,1039,739000
25/01/22 09.43,4,1040,2284000
24/01/22 19.48,3,1041,482000
24/01/22 14.59,4,1042,2062000
26/01/22 00.23,5,1043,2411000
26/01/22 05.44,4,1044,1648000
26/01/22 03.32,4,1045,1523000
23/01/22 21.26,3,1046,563000
24/01/22 19.44,1,1047,8000
25/01/22 05.12,4,1048,1918000
26/01/22 10.22,2,1049,175000
25/01/22 03.13,3,1050,545000
24/01/22 12.16,3,1051,487000
25/01/22 14.06,4,1052,1813000
23/01/22 23.47,2,1053,34000
26/01/22 04.28,3,1054,254000
25/01/22 01.54,3,1055,629000
24/01/22 12.59,4,1056,2128000
24/01/22 21.30,3,1057,521000
23/01/22 22.35,1,1058,84000
26/01/22 12.57,2,1059,204000
25/01/22 09.13,3,1060,552000
26/01/22 05.53,4,1061,1178000
26/01/22 03.06,5,1062,2001000
26/01/22 09.19,3,1063,985000
26/01/22 07.46,3,1064,580000
26/01/22 08.34,3,1065,475000
25/01/22 23.23,3,1066,631000
26/01/22 12.16,3,1067,413000
25/01/22 13.20,1,1068,68000
26/01/22 15.29,3,1069,760000
25/01/22 15.31,2,1070,122000
25/01/22 06.11,1,1071,107000
26/01/22 00.22,3,1072,393000
26/01/22 09.53,3,1073,549000
26/01/22 01.09,3,1074,799000
25/01/22 22.36,3,1075,852000
26/01/22 18.42,3,1076,809000
26/01/22 03.12,1,1077,70000
26/01/22 16.30,2,1078,195000
26/01/22 12.23,2,1079,160000
25/01/22 15.20,4,1080,2419000
25/01/22 10.08,3,1081,562000
26/01/22 03.54,3,1082,905000
26/01/22 00.32,3,1083,552000
26/01/22 09.49,3,1084,877000
26/01/22 08.18,1,1085,72000
23/01/22 21.28,3,1086,844000
24/01/22 22.37,4,1087,1881000
25/01/22 02.06,3,1088,686000
24/01/22 13.26,3,1089,528000
26/01/22 15.26,3,1090,547000
25/01/22 01.23,1,1091,128000
25/01/22 09.12,1,1092,42000
26/01/22 01.10,5,1093,2431000
25/01/22 15.55,3,1094,412000
25/01/22 23.41,2,1095,249000
25/01/22 01.19,3,1096,706000
25/01/22 18.36,5,1097,2261000
25/01/22 05.46,2,1098,128000
26/01/22 20.22,3,1099,614000
27/01/22 01.39,2,1100,146000
26/01/22 09.58,5,1101,1898000
25/01/22 21.00,1,1102,96000
25/01/22 15.45,3,1103,575000
24/01/22 11.17,1,1104,101000
24/01/22 21.51,3,1105,492000
24/01/22 23.54,4,1106,1207000
26/01/22 23.12,3,1107,657000
25/01/22 22.17,3,1108,554000
26/01/22 20.31,4,1109,1854000
25/01/22 11.33,4,1110,1556000
26/01/22 12.56,4,1111,2090000
24/01/22 15.24,4,1112,1638000
27/01/22 04.09,3,1113,594000
26/01/22 22.58,3,1114,823000
25/01/22 15.52,2,1115,160000
25/01/22 08.09,4,1116,2607000
25/01/22 11.09,3,1117,652000
26/01/22 14.40,1,1118,102000
25/01/22 23.37,3,1119,546000
26/01/22 08.51,1,1120,51000
25/01/22 19.47,3,1121,356000
25/01/22 16.18,5,1122,3038000
26/01/22 01.02,3,1123,391000
26/01/22 07.42,3,1124,350000
27/01/22 07.14,2,1125,96000
24/01/22 13.44,3,1126,518000
26/01/22 19.34,3,1127,445000
24/01/22 16.44,4,1128,843000
24/01/22 18.36,1,1129,74000
27/01/22 01.13,1,1130,125000
26/01/22 08.27,2,1131,226000
25/01/22 02.33,3,1132,624000
25/01/22 23.40,4,1133,1699000
26/01/22 18.57,2,1134,182000
24/01/22 23.49,2,1135,160000
25/01/22 14.29,2,1136,199000
25/01/22 22.46,5,1137,1996000
26/01/22 08.07,5,1138,2469000
27/01/22 04.01,4,1139,1701000
27/01/22 05.39,1,1140,59000
25/01/22 22.25,2,1141,200000
27/01/22 10.57,3,1142,747000
26/01/22 23.19,3,1143,815000
25/01/22 02.00,3,1144,590000
26/01/22 19.05,5,1145,1984000
27/01/22 00.27,4,1146,1875000
25/01/22 22.13,3,1147,275000
27/01/22 11.55,3,1148,578000
27/01/22 00.56,1,1149,46000
26/01/22 11.44,3,1150,550000
25/01/22 22.03,5,1151,1639000
25/01/22 14.27,2,1152,204000
26/01/22 18.36,1,1153,16000
27/01/22 19.54,1,1154,81000
25/01/22 17.44,4,1155,2147000
26/01/22 21.45,2,1156,58000
25/01/22 05.44,3,1157,636000
26/01/22 08.49,3,1158,602000
26/01/22 10.21,4,1159,1540000
27/01/22 06.07,1,1160,55000
26/01/22 16.01,3,1161,302000
27/01/22 09.19,3,1162,535000
27/01/22 06.59,2,1163,119000
27/01/22 10.50,2,1164,170000
28/01/22 01.25,2,1165,62000
26/01/22 03.59,3,1166,456000
27/01/22 03.45,1,1167,160000
26/01/22 17.58,2,1168,101000
26/01/22 09.51,2,1169,162000
28/01/22 00.25,4,1170,1405000
25/01/22 17.10,4,1171,1824000
26/01/22 22.58,1,1172,60000
26/01/22 13.39,3,1173,442000
27/01/22 16.25,4,1174,1562000
28/01/22 06.03,2,1175,199000
27/01/22 17.22,5,1176,2228000
27/01/22 08.56,3,1177,427000
28/01/22 08.25,3,1178,321000
25/01/22 14.54,2,1179,174000
25/01/22 09.45,3,1180,236000
26/01/22 15.02,3,1181,424000
27/01/22 09.45,4,1182,1627000
27/01/22 19.06,3,1183,590000
26/01/22 19.30,2,1184,255000
26/01/22 13.54,3,1185,699000
26/01/22 18.31,1,1186,70000
27/01/22 07.01,4,1187,977000
28/01/22 03.44,1,1188,141000
27/01/22 02.32,1,1189,38000
28/01/22 09.12,2,1190,154000
27/01/22 17.56,5,1191,2689000
27/01/22 15.55,3,1192,437000
28/01/22 01.05,4,1193,1347000
27/01/22 14.14,4,1194,1275000
28/01/22 06.46,3,1195,875000
28/01/22 10.52,4,1196,883000
25/01/22 19.57,1,1197,130000
28/01/22 08.05,3,1198,271000
25/01/22 18.13,3,1199,491000
28/01/22 11.20,3,1200,482000
27/01/22 06.42,1,1201,96000
26/01/22 20.05,3,1202,394000
27/01/22 06.21,5,1203,2098000
27/01/22 21.24,3,1204,445000
28/01/22 07.26,2,1205,153000
27/01/22 18.49,1,1206,130000
26/01/22 08.14,5,1207,2401000
28/01/22 04.51,2,1208,196000
28/01/22 17.22,3,1209,332000
28/01/22 10.53,3,1210,632000
28/01/22 06.37,3,1211,532000
27/01/22 09.46,3,1212,496000
28/01/22 01.06,1,1213,43000
27/01/22 14.45,5,1214,2294000
26/01/22 20.47,2,1215,243000
28/01/22 07.23,3,1216,817000
27/01/22 07.47,4,1217,1206000
27/01/22 23.03,3,1218,561000
28/01/22 07.42,3,1219,667000
28/01/22 19.44,1,1220,80000
27/01/22 12.27,2,1221,142000
26/01/22 02.24,3,1222,675000
28/01/22 03.33,4,1223,1925000
28/01/22 21.17,3,1224,723000
28/01/22 14.03,3,1225,481000
26/01/22 19.52,1,1226,140000
28/01/22 01.46,4,1227,1192000
28/01/22 19.40,5,1228,2067000
27/01/22 12.24,3,1229,838000
28/01/22 12.41,5,1230,1872000
28/01/22 20.43,3,1231,477000
28/01/22 07.38,2,1232,274000
27/01/22 04.19,1,1233,133000
26/01/22 06.15,1,1234,83000
27/01/22 14.02,1,1235,54000
28/01/22 02.48,2,1236,186000
28/01/22 19.09,2,1237,155000
28/01/22 22.29,1,1238,20000
28/01/22 19.32,2,1239,173000
26/01/22 20.41,2,1240,160000
27/01/22 13.17,3,1241,476000
27/01/22 11.55,5,1242,2563000
28/01/22 23.16,1,1243,34000
26/01/22 13.49,1,1244,110000
27/01/22 01.31,4,1245,1702000
28/01/22 01.14,3,1246,492000
27/01/22 23.29,2,1247,166000
27/01/22 09.20,3,1248,826000
27/01/22 12.48,1,1249,90000
28/01/22 18.59,3,1250,430000
27/01/22 23.19,3,1251,626000
28/01/22 20.31,1,1252,108000
29/01/22 04.47,2,1253,104000
28/01/22 11.25,3,1254,651000
27/01/22 21.14,1,1255,86000
28/01/22 13.50,1,1256,125000
27/01/22 16.33,2,1257,308000
28/01/22 01.36,2,1258,165000
27/01/22 14.27,4,1259,1514000
26/01/22 09.33,3,1260,389000
27/01/22 21.56,1,1261,53000
27/01/22 08.11,3,1262,404000
28/01/22 08.24,4,1263,1606000
28/01/22 00.34,3,1264,627000
29/01/22 09.31,2,1265,243000
27/01/22 15.25,4,1266,1947000
27/01/22 18.05,2,1267,176000
27/01/22 21.36,3,1268,417000
27/01/22 20.24,3,1269,501000
28/01/22 04.07,5,1270,2113000
26/01/22 21.58,4,1271,1538000
27/01/22 11.34,2,1272,158000
28/01/22 07.24,1,1273,50000
28/01/22 06.53,3,1274,475000
27/01/22 16.30,3,1275,552000
27/01/22 17.49,4,1276,1616000
28/01/22 21.12,4,1277,1609000
29/01/22 04.10,2,1278,193000
26/01/22 18.52,3,1279,452000
28/01/22 13.32,2,1280,114000
26/01/22 18.33,3,1281,530000
27/01/22 01.44,3,1282,606000
29/01/22 11.35,1,1283,78000
28/01/22 21.34,1,1284,83000
29/01/22 12.59,4,1285,1700000
29/01/22 09.50,4,1286,2811000
28/01/22 16.56,3,1287,469000
28/01/22 12.43,2,1288,115000
28/01/22 17.13,2,1289,104000
29/01/22 04.15,3,1290,726000
29/01/22 01.41,2,1291,158000
28/01/22 15.29,2,1292,59000
27/01/22 08.13,3,1293,426000
28/01/22 15.05,3,1294,237000
27/01/22 13.20,1,1295,78000
27/01/22 15.17,2,1296,60000
29/01/22 04.20,2,1297,126000
26/01/22 17.05,3,1298,380000
29/01/22 05.40,1,1299,78000
27/01/22 02.02,1,1300,67000
27/01/22 22.33,3,1301,754000
28/01/22 08.42,1,1302,86000
28/01/22 17.12,3,1303,309000
27/01/22 23.54,2,1304,70000
28/01/22 03.42,3,1305,344000
28/01/22 23.54,1,1306,59000
29/01/22 03.33,3,1307,757000
27/01/22 22.20,3,1308,863000
29/01/22 18.54,2,1309,166000
27/01/22 13.27,1,1310,113000
26/01/22 23.25,4,1311,1419000
29/01/22 13.40,4,1312,2449000
27/01/22 23.37,3,1313,590000
28/01/22 07.36,2,1314,192000
27/01/22 02.28,4,1315,2308000
29/01/22 00.58,2,1316,132000
27/01/22 10.55,2,1317,166000
28/01/22 23.37,1,1318,130000
28/01/22 23.43,1,1319,32000
29/01/22 05.41,3,1320,688000
28/01/22 03.53,3,1321,755000
27/01/22 23.50,3,1322,450000
28/01/22 11.03,4,1323,990000
28/01/22 21.13,2,1324,161000
30/01/22 00.24,3,1325,587000
29/01/22 20.59,3,1326,358000
28/01/22 21.39,3,1327,500000
28/01/22 08.59,5,1328,2337000
28/01/22 18.30,2,1329,255000
28/01/22 19.17,3,1330,400000
27/01/22 11.31,3,1331,840000
27/01/22 15.31,1,1332,74000
29/01/22 07.09,1,1333,113000
30/01/22 02.31,4,1334,2229000
29/01/22 14.39,1,1335,113000
27/01/22 15.57,3,1336,686000
29/01/22 02.48,4,1337,1697000
29/01/22 15.27,2,1338,185000
28/01/22 10.47,3,1339,683000
27/01/22 09.30,1,1340,45000
28/01/22 15.51,1,1341,29000
30/01/22 00.56,2,1342,173000
28/01/22 13.33,1,1343,86000
29/01/22 16.53,2,1344,76000
27/01/22 08.39,2,1345,80000
28/01/22 00.46,4,1346,1988000
30/01/22 05.50,5,1347,1788000
28/01/22 18.02,2,1348,48000
27/01/22 12.46,3,1349,509000
27/01/22 23.22,1,1350,110000
28/01/22 11.18,2,1351,225000
29/01/22 13.25,3,1352,565000
29/01/22 21.44,1,1353,40000
28/01/22 17.18,2,1354,106000
28/01/22 14.23,1,1355,40000
30/01/22 04.18,3,1356,408000
28/01/22 01.00,3,1357,348000
27/01/22 17.30,3,1358,388000
29/01/22 12.35,3,1359,764000
30/01/22 02.38,5,1360,1677000
28/01/22 10.52,1,1361,133000
28/01/22 17.25,4,1362,2597000
29/01/22 03.15,2,1363,80000
29/01/22 10.35,3,1364,704000
29/01/22 22.12,3,1365,803000
28/01/22 12.56,1,1366,54000
30/01/22 03.48,2,1367,255000
29/01/22 07.29,3,1368,891000
28/01/22 18.45,3,1369,590000
30/01/22 08.09,1,1370,72000
30/01/22 03.38,4,1371,1640000
29/01/22 15.40,5,1372,2146000
28/01/22 04.42,3,1373,534000
30/01/22 03.28,3,1374,558000
29/01/22 11.10,1,1375,52000
29/01/22 23.49,1,1376,44000
30/01/22 06.26,2,1377,226000
30/01/22 02.11,2,1378,178000
30/01/22 12.32,1,1379,83000
30/01/22 10.22,3,1380,366000
29/01/22 22.38,1,1381,54000
28/01/22 10.11,1,1382,57000
29/01/22 00.13,3,1383,564000
27/01/22 23.02,2,1384,189000
30/01/22 14.00,4,1385,1746000
30/01/22 13.12,2,1386,198000
28/01/22 02.29,1,1387,75000
29/01/22 15.11,3,1388,172000
29/01/22 05.18,2,1389,91000
28/01/22 12.07,2,1390,220000
28/01/22 00.29,4,1391,1718000
30/01/22 18.26,4,1392,751000
30/01/22 02.11,1,1393,43000
29/01/22 05.49,3,1394,611000
28/01/22 09.49,3,1395,772000
30/01/22 07.00,2,1396,202000
30/01/22 09.54,1,1397,78000
30/01/22 12.33,3,1398,836000
29/01/22 10.42,2,1399,240000
30/01/22 18.57,3,1400,589000
30/01/22 13.34,4,1401,1524000
29/01/22 12.06,1,1402,70000
30/01/22 19.35,2,1403,121000
29/01/22 11.12,3,1404,417000
28/01/22 02.21,3,1405,652000
28/01/22 17.23,4,1406,872000
28/01/22 08.11,1,1407,45000
29/01/22 07.21,1,1408,128000
31/01/22 00.07,3,1409,431000
31/01/22 03.54,1,1410,67000
30/01/22 22.10,4,1411,2138000
30/01/22 15.45,1,1412,80000
30/01/22 01.47,2,1413,234000
31/01/22 03.15,1,1414,50000
29/01/22 01.11,3,1415,747000
29/01/22 16.16,3,1416,900000
31/01/22 06.55,3,1417,850000
31/01/22 05.04,1,1418,175000
30/01/22 04.49,4,1419,1321000
28/01/22 20.12,1,1420,123000
31/01/22 03.52,1,1421,62000
30/01/22 15.39,3,1422,1039000
31/01/22 03.29,1,1423,83000
31/01/22 01.51,4,1424,1859000
31/01/22 08.06,1,1425,142000
30/01/22 20.10,3,1426,1010000
28/01/22 18.22,3,1427,555000
30/01/22 21.24,4,1428,1985000
29/01/22 06.36,2,1429,140000
30/01/22 18.48,1,1430,83000
30/01/22 01.11,3,1431,251000
29/01/22 06.49,4,1432,1824000
29/01/22 10.46,2,1433,327000
31/01/22 08.59,4,1434,2196000
31/01/22 13.11,2,1435,151000
30/01/22 22.54,4,1436,1899000
31/01/22 07.03,4,1437,2269000
29/01/22 06.20,1,1438,141000
30/01/22 17.48,3,1439,697000
30/01/22 03.09,3,1440,854000
29/01/22 00.59,2,1441,216000
31/01/22 13.52,3,1442,458000
31/01/22 09.03,3,1443,583000
29/01/22 23.42,3,1444,684000
29/01/22 00.24,1,1445,130000
31/01/22 08.12,5,1446,1704000
30/01/22 00.45,3,1447,602000
31/01/22 00.12,3,1448,838000
31/01/22 11.43,1,1449,127000
31/01/22 14.27,2,1450,164000
31/01/22 13.44,2,1451,176000
30/01/22 01.45,2,1452,194000
31/01/22 14.31,4,1453,1609000
30/01/22 14.56,3,1454,827000
30/01/22 21.58,1,1455,78000
30/01/22 14.04,2,1456,178000
31/01/22 16.51,2,1457,94000
29/01/22 04.56,2,1458,182000
31/01/22 16.13,4,1459,1600000
31/01/22 01.51,2,1460,193000
30/01/22 21.12,2,1461,159000
31/01/22 04.30,3,1462,636000
29/01/22 06.16,4,1463,1541000
31/01/22 20.44,3,1464,619000
30/01/22 06.24,1,1465,74000
30/01/22 16.03,3,1466,636000
31/01/22 08.42,3,1467,648000
30/01/22 10.45,4,1468,2008000
31/01/22 22.08,3,1469,635000
31/01/22 17.00,2,1470,132000
30/01/22 12.21,1,1471,113000
31/01/22 10.52,3,1472,768000
30/01/22 04.57,5,1473,1827000
31/01/22 07.26,3,1474,575000
30/01/22 11.46,3,1475,490000
30/01/22 19.52,4,1476,2246000
31/01/22 02.29,1,1477,120000
31/01/22 13.52,3,1478,718000
01/02/22 00.54,3,1479,437000
30/01/22 16.22,3,1480,895000
01/02/22 04.16,5,1481,2007000
01/02/22 01.39,3,1482,473000
01/02/22 04.24,5,1483,2061000
30/01/22 10.51,2,1484,229000
31/01/22 08.04,4,1485,1725000
01/02/22 00.52,1,1486,102000
01/02/22 05.59,2,1487,236000
30/01/22 22.57,3,1488,323000
31/01/22 21.48,3,1489,573000
31/01/22 12.06,2,1490,125000
31/01/22 23.23,3,1491,818000
31/01/22 14.07,4,1492,1737000
31/01/22 19.42,4,1493,1398000
01/02/22 05.54,3,1494,816000
30/01/22 10.54,3,1495,443000
29/01/22 23.36,4,1496,1796000
01/02/22 01.47,4,1497,2274000
01/02/22 04.58,3,1498,389000
29/01/22 18.50,2,1499,139000
01/02/22 04.13,3,1500,348000
30/01/22 22.40,4,1501,1387000
30/01/22 19.12,3,1502,497000
31/01/22 20.38,5,1503,2344000
30/01/22 07.54,3,1504,584000
31/01/22 21.23,3,1505,555000
31/01/22 17.45,3,1506,979000
31/01/22 03.49,4,1507,1577000
30/01/22 06.28,3,1508,445000
30/01/22 17.59,3,1509,567000
01/02/22 09.50,1,1510,48000
31/01/22 20.06,4,1511,1438000
30/01/22 06.49,2,1512,158000
01/02/22 06.15,3,1513,965000
31/01/22 05.30,2,1514,117000
31/01/22 19.05,5,1515,3301000
30/01/22 11.57,2,1516,203000
31/01/22 16.13,4,1517,2047000
30/01/22 04.34,3,1518,343000
30/01/22 04.08,2,1519,151000
01/02/22 08.11,5,1520,2164000
01/02/22 09.59,1,1521,130000
30/01/22 07.18,5,1522,1889000
31/01/22 16.28,3,1523,746000
30/01/22 19.34,5,1524,2256000
31/01/22 07.39,1,1525,8000
31/01/22 15.46,4,1526,2002000
31/01/22 23.46,1,1527,40000
29/01/22 19.13,2,1528,121000
01/02/22 19.17,3,1529,533000
01/02/22 19.23,3,1530,566000
01/02/22 14.59,1,1531,104000
30/01/22 17.11,4,1532,1549000
30/01/22 23.30,4,1533,453000
30/01/22 07.01,2,1534,195000
31/01/22 12.35,3,1535,804000
31/01/22 11.25,2,1536,193000
01/02/22 13.57,5,1537,2614000
01/02/22 13.19,4,1538,1578000
01/02/22 13.28,2,1539,178000
31/01/22 16.42,4,1540,879000
31/01/22 22.44,5,1541,2136000
31/01/22 07.22,2,1542,91000
01/02/22 16.22,3,1543,684000
31/01/22 01.41,2,1544,169000
01/02/22 01.33,3,1545,1008000
30/01/22 21.15,2,1546,103000
30/01/22 19.03,2,1547,128000
31/01/22 03.29,3,1548,412000
01/02/22 12.19,4,1549,1576000
01/02/22 02.21,1,1550,78000
01/02/22 09.45,3,1551,444000
30/01/22 15.09,1,1552,62000
31/01/22 06.36,1,1553,130000
30/01/22 10.12,3,1554,481000
01/02/22 02.30,2,1555,249000
01/02/22 15.07,1,1556,108000
31/01/22 08.24,5,1557,2322000
01/02/22 04.40,3,1558,711000
31/01/22 13.19,5,1559,1374000
31/01/22 18.27,3,1560,550000
30/01/22 18.08,4,1561,944000
31/01/22 07.35,2,1562,144000
02/02/22 04.55,1,1563,130000
01/02/22 22.01,5,1564,2324000
02/02/22 04.50,2,1565,198000
31/01/22 02.02,2,1566,168000
30/01/22 21.17,2,1567,172000
31/01/22 18.10,1,1568,48000
01/02/22 01.59,3,1569,476000
31/01/22 08.27,3,1570,562000
31/01/22 15.34,3,1571,453000
01/02/22 14.42,3,1572,499000
31/01/22 07.19,1,1573,60000
01/02/22 22.15,3,1574,663000
01/02/22 17.14,3,1575,550000
31/01/22 12.54,4,1576,1664000
01/02/22 11.12,1,1577,86000
01/02/22 13.41,3,1578,678000
01/02/22 23.20,3,1579,552000
31/01/22 16.21,3,1580,493000
01/02/22 18.13,3,1581,518000
01/02/22 12.13,3,1582,580000
31/01/22 11.31,2,1583,164000
01/02/22 16.55,1,1584,148000
