transaction_id,session_id,paid_time,complete,user_id,payment_method,total_amount
1489,4129,30/01/22 13.37,1,1375,1,52000
1492,4140,30/01/22 14.25,1,1378,1,102000
1493,4143,30/01/22 14.35,1,1379,1,83000
1498,4172,30/01/22 16.30,0,74,1,262000
1500,4186,30/01/22 17.49,1,1384,1,49000
1501,4188,30/01/22 17.59,1,1385,1,481000
1502,4190,30/01/22 18.04,1,1386,1,76000
1504,4194,30/01/22 18.08,1,938,1,542000
1507,4202,30/01/22 18.32,1,1389,1,48000
1509,4204,30/01/22 18.36,1,1390,1,70000
1510,4207,30/01/22 18.39,1,1392,1,390000
1511,4210,30/01/22 18.42,1,1393,1,43000
1516,4222,30/01/22 19.44,0,1056,1,412000
1519,4231,30/01/22 20.18,1,1397,1,78000
1520,4237,30/01/22 20.50,1,1399,1,117000
1529,4254,30/01/22 22.00,1,1407,1,45000
1535,4279,31/01/22 06.25,1,1412,1,80000
1539,4287,31/01/22 07.14,1,1414,1,50000
1540,4291,31/01/22 07.17,1,1417,1,453000
1547,4307,31/01/22 08.45,1,1423,1,83000
1550,4311,31/01/22 09.12,1,1426,1,436000
1551,4318,31/01/22 10.31,1,1427,1,99000
1553,4321,31/01/22 10.47,0,1406,1,155000
1554,4322,31/01/22 10.54,1,1429,1,75000
1560,4343,31/01/22 13.31,1,1435,1,75000
1562,4349,31/01/22 14.03,1,1436,1,570000
1567,4370,31/01/22 16.39,1,1440,1,190000
1568,4372,31/01/22 16.56,1,1441,1,120000
1572,4387,31/01/22 18.03,1,1445,1,130000
1573,4390,31/01/22 18.26,1,1446,1,215000
1577,4403,31/01/22 19.27,1,1449,1,127000
1578,4404,31/01/22 19.32,1,1450,1,60000
1580,4407,31/01/22 19.40,1,1452,1,108000
1584,4419,31/01/22 20.45,1,1455,1,78000
1585,4421,31/01/22 20.49,1,1456,1,88000
1586,4425,31/01/22 20.59,1,1457,1,46000
1590,4438,31/01/22 21.33,1,1460,1,75000
1594,4450,31/01/22 22.42,1,1465,1,74000
1596,4462,01/02/22 02.13,1,1467,1,330000
1597,4465,01/02/22 02.24,1,1469,1,249000
1600,4468,01/02/22 04.27,1,1471,1,113000
1601,4472,01/02/22 05.11,1,13,1,438000
1604,4480,01/02/22 05.37,1,1473,1,348000
1605,4481,01/02/22 05.38,1,1474,1,123000
1608,4487,01/02/22 06.03,1,1477,1,120000
1610,4494,01/02/22 06.34,1,1479,1,216000
1611,4496,01/02/22 06.43,1,1480,1,548000
1612,4502,01/02/22 06.49,0,1209,1,84000
1614,4509,01/02/22 07.10,1,1482,1,208000
1615,4510,01/02/22 07.16,0,716,1,175000
1616,4511,01/02/22 07.18,1,1483,1,210000
1617,4514,01/02/22 07.20,0,931,1,146000
1618,4516,01/02/22 07.29,1,1484,1,109000
1620,4521,01/02/22 07.38,1,1486,1,102000
1631,4549,01/02/22 09.43,1,1494,1,206000
1632,4554,01/02/22 10.08,1,1495,1,160000
1633,4557,01/02/22 10.33,1,39,1,267000
1637,4572,01/02/22 12.10,1,1499,1,43000
1642,4584,01/02/22 13.06,1,1504,1,128000
1652,4609,01/02/22 14.11,1,1514,1,53000
1653,4610,01/02/22 14.13,1,1515,1,517000
1654,4614,01/02/22 14.46,1,1516,1,80000
1656,4622,01/02/22 15.48,1,1517,1,322000
1660,4632,01/02/22 17.10,1,1520,1,362000
1661,4641,01/02/22 17.42,1,1521,1,130000
1662,4644,01/02/22 17.57,1,1522,1,378000
1675,4678,01/02/22 19.32,1,1531,1,104000
1679,4684,01/02/22 19.43,1,1533,1,118000
1681,4690,01/02/22 19.48,1,1535,1,335000
1683,4692,01/02/22 19.59,1,1537,1,573000
1684,4696,01/02/22 20.00,1,1539,1,90000
1688,4703,01/02/22 20.21,1,1541,1,369000
1691,4708,01/02/22 20.33,1,1544,1,69000
1695,4715,01/02/22 20.56,1,1547,1,80000
1701,4738,01/02/22 22.15,1,1552,1,62000
1707,4757,02/02/22 03.24,1,573,1,536000
1708,4766,02/02/22 05.07,1,1558,1,193000
1709,4767,02/02/22 05.09,1,1559,1,266000
1713,4781,02/02/22 05.44,1,1563,1,130000
1717,4788,02/02/22 06.13,1,1565,1,83000
1719,4795,02/02/22 06.21,1,1568,1,48000
1720,4799,02/02/22 06.41,1,1569,1,121000
1724,4809,02/02/22 07.12,1,1574,1,318000
1727,4822,02/02/22 07.55,1,1576,1,488000
1732,4832,02/02/22 08.20,1,1581,1,160000
1733,4839,02/02/22 09.01,1,1582,1,183000
1736,4854,02/02/22 10.55,1,1585,1,452000
1739,4865,02/02/22 12.45,1,1587,1,120000
1740,4867,02/02/22 12.51,1,1588,1,444000
1741,4868,02/02/22 13.02,1,1589,1,461000
1742,4869,02/02/22 13.07,1,1590,1,378000
1744,4871,02/02/22 13.36,1,1591,1,225000
1749,4884,02/02/22 14.10,1,1595,1,400000
1751,4887,02/02/22 14.23,1,1597,1,130000
1754,4895,02/02/22 14.54,1,1599,1,294000
1755,4898,02/02/22 14.55,1,1601,1,90000
1756,4905,02/02/22 15.37,1,1602,1,274000
1759,4916,02/02/22 17.16,1,1605,1,110000
1761,4919,02/02/22 17.35,1,1607,1,329000
1766,4931,02/02/22 18.31,1,1610,1,250000
1769,4940,02/02/22 18.51,1,1613,1,266000
1770,4943,02/02/22 18.53,1,1614,1,80000
1772,4949,02/02/22 19.03,1,1616,1,78000
1777,4973,02/02/22 20.15,1,1621,1,46000
1778,4975,02/02/22 20.22,0,995,1,284000
1780,4982,02/02/22 20.42,1,1623,1,83000
1783,4990,02/02/22 21.19,1,451,1,336000
1786,4997,02/02/22 21.47,1,1629,1,82000
1788,5002,02/02/22 22.20,1,1630,1,78000
1790,5004,02/02/22 22.30,1,1632,1,102000
1791,5006,02/02/22 22.50,1,1633,1,50000
1795,5014,03/02/22 04.03,1,1637,1,490000
1797,5018,03/02/22 04.53,1,1639,1,65000
1798,5021,03/02/22 05.14,0,597,1,29000
1800,5024,03/02/22 05.32,1,1640,1,364000
1805,5039,03/02/22 06.21,1,1644,1,75000
1806,5040,03/02/22 06.21,1,1645,1,125000
1807,5041,03/02/22 06.31,1,1646,1,115000
1808,5042,03/02/22 06.39,1,1647,1,74000
1809,5049,03/02/22 06.53,1,1648,1,121000
1810,5051,03/02/22 07.01,1,1649,1,92000
1813,5065,03/02/22 07.47,1,1651,1,128000
1819,5085,03/02/22 09.43,1,1657,1,108000
1821,5091,03/02/22 10.21,1,1659,1,32000
1824,5098,03/02/22 11.47,1,1662,1,130000
1828,5123,03/02/22 14.21,1,1666,1,55000
1829,5124,03/02/22 14.23,1,1667,1,208000
1833,5132,03/02/22 14.50,1,1671,1,354000
1835,5136,03/02/22 14.55,1,1673,1,76000
1836,5137,03/02/22 14.58,1,1674,1,791000
1837,5138,03/02/22 15.03,1,1675,1,44000
1838,5140,03/02/22 15.36,1,1676,1,380000
1839,5147,03/02/22 16.28,1,1677,1,83000
1842,5152,03/02/22 16.59,1,1680,1,120000
1846,5164,03/02/22 18.04,1,1684,1,88000
1848,5181,03/02/22 19.08,1,1686,1,78000
1851,5188,03/02/22 19.25,1,1689,1,43000
1853,5191,03/02/22 19.41,0,1592,1,29000
1854,5194,03/02/22 19.45,1,1690,1,76000
1855,5196,03/02/22 19.49,1,1691,1,48000
1863,5212,03/02/22 20.19,1,1696,1,85000
1867,5221,03/02/22 20.51,1,908,1,196000
1873,5244,03/02/22 21.32,0,1182,1,526000
1877,5253,03/02/22 22.09,1,712,1,350000
1878,5262,03/02/22 22.50,1,1707,1,43000
1881,5268,03/02/22 23.55,1,1247,1,83000
1882,5275,04/02/22 02.04,1,1709,1,81000
1886,5283,04/02/22 05.18,1,1713,1,10000
1888,5291,04/02/22 06.20,1,1715,1,138000
1889,5297,04/02/22 06.42,1,1716,1,31000
1890,5298,04/02/22 06.49,1,1717,1,63000
1892,5300,04/02/22 07.02,1,1718,1,146000
1893,5305,04/02/22 07.11,1,1720,1,60000
1894,5306,04/02/22 07.18,0,1597,1,85000
1896,5309,04/02/22 07.29,1,1723,1,54000
1897,5308,04/02/22 07.29,1,1722,1,188000
1898,5311,04/02/22 07.31,1,1724,1,138000
1902,5322,04/02/22 08.32,1,1727,1,90000
1909,5339,04/02/22 10.57,1,1734,1,152000
1914,5347,04/02/22 12.10,1,1738,1,134000
1916,5352,04/02/22 13.01,1,1739,1,67000
1917,5354,04/02/22 13.06,1,1740,1,123000
1921,5363,04/02/22 14.34,1,1743,1,74000
1925,5381,04/02/22 17.51,1,1747,1,99000
1928,5396,04/02/22 19.23,1,1751,1,60000
1929,5395,04/02/22 19.26,1,1750,1,23000
1930,5399,04/02/22 19.37,1,1752,1,46000
1931,5400,04/02/22 19.38,1,1753,1,113000
1934,5415,04/02/22 20.51,1,1756,1,66000
1936,5422,04/02/22 21.50,1,1758,1,90000
1942,5438,05/02/22 04.46,1,1764,1,109000
1945,5442,05/02/22 05.48,1,1766,1,90000
1948,5448,05/02/22 06.38,1,1769,1,209000
1949,5450,05/02/22 07.11,1,1770,1,76000
1950,5454,05/02/22 07.21,1,1771,1,73000
1955,5464,05/02/22 08.47,1,1776,1,20000
1959,5474,05/02/22 09.48,1,1194,1,320000
1961,5477,05/02/22 10.28,1,1781,1,45000
1962,5479,05/02/22 10.59,1,1782,1,41000
1964,5482,05/02/22 11.07,1,1784,1,95000
1965,5487,05/02/22 11.28,1,1785,1,133000
1966,5494,05/02/22 12.28,1,1786,1,184000
1967,5497,05/02/22 12.36,1,1787,1,77000
1968,5500,05/02/22 12.38,1,1788,1,70000
1969,5504,05/02/22 12.50,1,1789,1,105000
1970,5506,05/02/22 13.04,1,1790,1,113000
1975,5518,05/02/22 13.55,1,1794,1,41000
1977,5530,05/02/22 15.12,1,1795,1,9000
1985,5548,05/02/22 16.38,1,754,1,30000
1988,5552,05/02/22 16.58,1,1803,1,51000
1992,5566,05/02/22 17.43,1,1806,1,51000
1993,5568,05/02/22 17.53,0,1525,1,73000
1995,5576,05/02/22 18.29,1,1808,1,123000
1997,5579,05/02/22 18.35,1,1810,1,132000
1998,5582,05/02/22 19.02,1,1811,1,83000
2002,5595,05/02/22 20.07,1,1815,1,60000
2005,5602,05/02/22 20.50,0,436,1,92000
2007,5608,05/02/22 21.11,1,1819,1,80000
2011,5621,05/02/22 21.56,1,1823,1,218000
2012,5624,05/02/22 22.14,1,1824,1,231000
2013,5626,05/02/22 22.47,1,1825,1,22000
2015,5628,05/02/22 23.54,0,560,1,31000
2017,5630,06/02/22 01.03,1,1828,1,104000
2022,5641,06/02/22 05.39,1,1833,1,26000
2025,5645,06/02/22 06.56,1,1836,1,46000
2027,5649,06/02/22 07.06,1,1838,1,136000
2029,5651,06/02/22 07.17,1,1840,1,96000
2030,5653,06/02/22 07.26,1,1841,1,102000
2031,5656,06/02/22 07.36,1,1842,1,128000
2032,5663,06/02/22 07.58,1,1843,1,422000
2037,5685,06/02/22 10.54,1,1848,1,104000
2038,5690,06/02/22 11.21,1,1849,1,69000
2040,5695,06/02/22 11.54,1,1851,1,167000
2041,5706,06/02/22 12.47,1,1852,1,46000
2044,5713,06/02/22 13.20,1,1855,1,73000
2046,5718,06/02/22 13.36,1,1857,1,132000
2047,5717,06/02/22 13.40,1,1856,1,76000
2048,5719,06/02/22 13.45,1,1858,1,55000
2052,5725,06/02/22 14.04,1,1862,1,126000
2053,5726,06/02/22 14.06,1,1863,1,32000
2059,5743,06/02/22 16.28,1,1869,1,341000
2067,5768,06/02/22 19.14,1,1877,1,30000
2072,5783,06/02/22 20.33,1,1882,1,22000
2074,5788,06/02/22 21.41,1,1884,1,95000
2075,5792,06/02/22 22.37,1,1885,1,76000
2080,5815,07/02/22 06.51,1,1889,1,68000
2083,5818,07/02/22 06.58,1,1891,1,146000
2085,5823,07/02/22 07.57,1,1893,1,75000
2086,5826,07/02/22 08.07,1,1538,1,388000
2088,5830,07/02/22 08.49,1,1896,1,209000
2091,5835,07/02/22 09.32,1,1898,1,50000
2097,5857,07/02/22 14.04,1,1904,1,55000
2105,5879,07/02/22 16.28,1,1910,1,137000
2106,5884,07/02/22 18.19,1,1911,1,150000
2109,5891,07/02/22 18.46,1,1914,1,134000
2113,5905,07/02/22 19.44,1,1918,1,78000
2117,5913,07/02/22 20.31,1,1922,1,96000
2119,5915,07/02/22 20.37,1,1924,1,76000
2122,5923,07/02/22 21.26,1,1927,1,105000
2123,5924,07/02/22 21.51,1,1928,1,620000
2129,5940,08/02/22 01.24,1,1934,1,44000
2132,5953,08/02/22 05.50,1,1936,1,102000
2133,5955,08/02/22 05.56,1,1937,1,280000
2137,5970,08/02/22 07.17,1,537,1,67000
2138,5971,08/02/22 07.20,1,1941,1,262000
2141,5982,08/02/22 08.43,1,1944,1,73000
2143,5990,08/02/22 10.18,1,1945,1,71000
2148,5997,08/02/22 11.01,1,1950,1,52000
2150,6001,08/02/22 11.25,1,1952,1,269000
2152,6006,08/02/22 12.15,1,1954,1,128000
2153,6009,08/02/22 12.19,1,1955,1,79000
2155,6031,08/02/22 14.46,1,1957,1,541000
2156,6032,08/02/22 15.02,1,1958,1,172000
2159,6036,08/02/22 15.51,1,1960,1,105000
2163,6047,08/02/22 17.47,1,1964,1,139000
2165,6058,08/02/22 19.02,1,1966,1,180000
2168,6065,08/02/22 19.26,1,1969,1,444000
2169,6067,08/02/22 19.32,1,1970,1,221000
2171,6069,08/02/22 19.41,1,1971,1,151000
2175,6078,08/02/22 20.23,1,1976,1,354000
2178,6082,08/02/22 20.49,1,1979,1,66000
2179,6085,08/02/22 21.13,1,1980,1,85000
2181,6096,08/02/22 21.59,1,1982,1,68000
2183,6100,08/02/22 22.33,1,1984,1,261000
2185,6101,08/02/22 22.41,1,1985,1,70000
2192,6119,09/02/22 03.31,1,1993,1,223000
2193,6121,09/02/22 04.24,1,1994,1,74000
2196,6124,09/02/22 05.07,1,1997,1,368000
2203,6141,09/02/22 07.20,1,2003,1,340000
2205,6142,09/02/22 07.35,1,2004,1,340000
2207,6146,09/02/22 07.52,1,2007,1,144000
2210,6153,09/02/22 08.44,1,2009,1,43000
2211,6155,09/02/22 08.59,1,753,1,611000
2212,6156,09/02/22 09.10,1,2010,1,54000
2213,6158,09/02/22 09.33,1,2011,1,48000
2215,6168,09/02/22 11.29,1,2013,1,103000
2220,6178,09/02/22 13.08,1,2018,1,50000
2226,6196,09/02/22 16.05,1,1297,1,48000
2228,6199,09/02/22 17.08,1,2023,1,258000
2230,6206,09/02/22 18.35,1,2025,1,101000
2236,6214,09/02/22 19.15,1,2030,1,120000
2238,6220,09/02/22 19.42,1,2032,1,336000
2239,6222,09/02/22 19.49,1,2033,1,151000
2240,6223,09/02/22 20.00,1,2034,1,191000
2241,6226,09/02/22 20.17,1,2035,1,154000
2242,6228,09/02/22 20.21,1,2036,1,48000
2246,6238,09/02/22 20.58,1,2041,1,160000
2248,6241,09/02/22 21.09,1,2042,1,204000
2249,6245,09/02/22 21.33,1,887,1,300000
2250,6246,09/02/22 21.33,1,2043,1,547000
2252,6249,09/02/22 22.18,1,2045,1,176000
2253,6251,09/02/22 22.46,1,2046,1,128000
2259,6268,10/02/22 05.50,1,2050,1,50000
2262,6281,10/02/22 07.45,1,2053,1,43000
2265,6288,10/02/22 08.27,1,2056,1,290000
2268,6300,10/02/22 12.01,1,2059,1,51000
2269,6305,10/02/22 12.54,1,2060,1,280000
2270,6306,10/02/22 12.58,1,2061,1,50000
2276,6319,10/02/22 14.53,1,2064,1,94000
2277,6320,10/02/22 15.05,1,2065,1,170000
2278,6321,10/02/22 16.02,1,2066,1,469000
2280,6324,10/02/22 17.04,1,2068,1,30000
2281,6325,10/02/22 17.10,1,2069,1,44000
2284,6332,10/02/22 18.34,1,2072,1,240000
2285,6334,10/02/22 18.42,1,2073,1,99000
2288,6342,10/02/22 19.25,1,2076,1,66000
2289,6343,10/02/22 19.31,1,2077,1,76000
2294,6355,10/02/22 20.32,1,2080,1,441000
2295,6359,10/02/22 20.49,1,2081,1,372000
2297,6364,10/02/22 20.58,1,2083,1,42000
2298,6367,10/02/22 21.09,1,2084,1,204000
2299,6368,10/02/22 21.14,1,2085,1,119000
2300,6371,10/02/22 21.22,1,2086,1,238000
2302,6374,10/02/22 21.28,0,335,1,128000
2303,6377,10/02/22 21.41,1,2088,1,83000
2306,6386,11/02/22 02.24,0,421,1,183000
2307,6390,11/02/22 05.31,1,2091,1,75000
2308,6392,11/02/22 05.48,1,2092,1,70000
2311,6399,11/02/22 06.45,1,2094,1,105000
2313,6409,11/02/22 07.39,1,2096,1,210000
2314,6417,11/02/22 09.03,1,2097,1,61000
2315,6418,11/02/22 09.05,1,2098,1,80000
2318,6427,11/02/22 10.44,1,2100,1,54000
2324,6446,11/02/22 15.24,1,2105,1,119000
2325,6447,11/02/22 15.43,1,2106,1,60000
2327,6455,11/02/22 17.22,1,2108,1,149000
2328,6458,11/02/22 17.52,1,2109,1,133000
2329,6461,11/02/22 18.13,1,2110,1,56000
2331,6468,11/02/22 19.42,0,513,1,185000
2332,6470,11/02/22 19.43,1,2112,1,318000
2333,6471,11/02/22 19.47,1,950,1,89000
2341,6491,12/02/22 01.48,1,2120,1,107000
2344,6507,12/02/22 06.50,1,2122,1,459000
2346,6517,12/02/22 08.20,1,2124,1,88000
2348,6522,12/02/22 09.10,1,2126,1,30000
2350,6527,12/02/22 10.05,1,2128,1,75000
2352,6534,12/02/22 11.05,1,2130,1,49000
2355,6538,12/02/22 11.55,1,2133,1,113000
2356,6547,12/02/22 12.56,1,2134,1,45000
2364,6577,12/02/22 15.52,1,2141,1,80000
2365,6581,12/02/22 16.49,1,2142,1,715000
2367,6584,12/02/22 17.12,1,2144,1,10000
2373,6600,12/02/22 19.23,0,259,1,539000
2377,6614,12/02/22 21.00,1,2153,1,53000
2382,6626,13/02/22 00.45,1,1088,1,143000
2385,6637,13/02/22 06.31,1,2160,1,48000
2390,6662,13/02/22 09.53,1,2164,1,48000
2391,6668,13/02/22 10.33,1,2165,1,128000
2392,6672,13/02/22 12.02,1,2166,1,82000
2400,6697,13/02/22 14.39,1,2173,1,60000
2401,6700,13/02/22 14.47,1,998,1,237000
2404,6707,13/02/22 15.15,1,2176,1,83000
2405,6706,13/02/22 15.16,1,2175,1,80000
2408,6713,13/02/22 17.01,1,1210,1,114000
2413,6730,13/02/22 19.02,1,2183,1,250000
2416,6744,13/02/22 21.18,1,2186,1,321000
2418,6761,14/02/22 05.30,1,2188,1,64000
2419,6762,14/02/22 05.35,1,2189,1,54000
2422,6772,14/02/22 06.55,0,1222,1,308000
2423,6777,14/02/22 07.18,1,2191,1,286000
2427,6790,14/02/22 10.41,1,2194,1,54000
2431,6810,14/02/22 14.03,1,2198,1,32000
2432,6809,14/02/22 14.03,1,2197,1,405000
2433,6814,14/02/22 14.34,1,2199,1,57000
2437,6821,14/02/22 16.51,1,2202,1,84000
2438,6822,14/02/22 17.05,1,2203,1,680000
2440,6825,14/02/22 17.15,1,1655,1,10000
2441,6827,14/02/22 17.29,1,2205,1,28000
2445,6840,14/02/22 20.16,1,2208,1,156000
2447,6844,14/02/22 20.40,1,2210,1,56000
2451,6859,14/02/22 21.55,0,1357,1,243000
2453,6866,15/02/22 00.34,1,2214,1,56000
2455,6870,15/02/22 03.03,1,2216,1,56000
2459,6882,15/02/22 06.39,1,2220,1,294000
2460,6888,15/02/22 07.10,1,2221,1,70000
2462,6892,15/02/22 07.44,1,2223,1,43000
2463,6894,15/02/22 07.56,1,2225,1,36000
2467,6902,15/02/22 09.53,1,2228,1,246000
2470,6913,15/02/22 12.49,1,2231,1,224000
2479,6940,15/02/22 18.19,1,2238,1,133000
2482,6946,15/02/22 19.15,1,2241,1,64000
2483,6948,15/02/22 19.38,1,2242,1,67000
2484,6952,15/02/22 20.12,1,2243,1,456000
2487,6962,15/02/22 21.54,1,2245,1,50000
2488,6964,15/02/22 22.05,0,1354,1,62000
2492,6972,16/02/22 00.56,1,2249,1,236000
2496,6984,16/02/22 06.20,1,342,1,134000
2498,6987,16/02/22 06.35,1,2253,1,40000
2499,6993,16/02/22 07.29,1,2254,1,180000
2507,7014,16/02/22 10.56,1,2258,1,405000
2508,7015,16/02/22 11.04,1,2259,1,81000
2510,7018,16/02/22 12.21,1,2261,1,80000
2514,7031,16/02/22 17.15,1,2264,1,98000
2517,7034,16/02/22 17.42,0,245,1,40000
2518,7037,16/02/22 18.08,1,2267,1,119000
2520,7043,16/02/22 18.47,1,2268,1,80000
2521,7047,16/02/22 19.23,1,2270,1,297000
2522,7046,16/02/22 19.24,1,2269,1,78000
2523,7048,16/02/22 19.30,1,2271,1,70000
2525,7053,16/02/22 20.09,1,2273,1,175000
2528,7058,16/02/22 20.36,1,2276,1,58000
2536,7078,17/02/22 02.37,1,2283,1,113000
2542,7092,17/02/22 06.44,0,1188,1,95000
2543,7097,17/02/22 07.11,1,2288,1,486000
2547,7104,17/02/22 08.26,1,2292,1,364000
2551,7116,17/02/22 12.55,1,2295,1,65000
2557,7140,17/02/22 18.42,1,2300,1,56000
2561,7160,17/02/22 22.03,1,2303,1,125000
2565,7176,18/02/22 03.07,1,2307,1,94000
2567,7187,18/02/22 06.41,1,992,1,480000
2568,7189,18/02/22 06.45,1,2309,1,70000
2570,7193,18/02/22 07.09,1,2310,1,169000
2574,7204,18/02/22 07.51,1,2314,1,76000
2576,7211,18/02/22 08.33,1,2316,1,100000
2578,7215,18/02/22 09.25,1,2318,1,18000
2580,7223,18/02/22 10.46,1,2319,1,64000
2581,7224,18/02/22 10.49,1,2320,1,182000
2584,7234,18/02/22 12.29,0,330,1,73000
2588,7246,18/02/22 13.48,1,2326,1,147000
2596,7265,18/02/22 19.07,1,2333,1,131000
2597,7267,18/02/22 19.10,1,2334,1,184000
2600,7271,18/02/22 19.20,1,2335,1,78000
2602,7273,18/02/22 19.38,1,1679,1,462000
2604,7278,18/02/22 19.46,1,2337,1,73000
2609,7295,18/02/22 21.15,1,1097,1,564000
2610,7296,18/02/22 21.23,1,2341,1,74000
2614,7304,18/02/22 21.50,1,2344,1,88000
2618,7323,19/02/22 05.17,1,2348,1,40000
2622,7331,19/02/22 06.48,1,86,1,84000
2627,7344,19/02/22 08.34,1,2356,1,110000
2628,7345,19/02/22 08.36,1,2357,1,44000
2632,7358,19/02/22 10.38,1,2361,1,140000
2633,7361,19/02/22 11.02,1,2362,1,203000
2639,7374,19/02/22 12.29,1,2367,1,74000
2647,7407,19/02/22 15.03,1,2371,1,44000
2650,7421,19/02/22 15.55,1,2374,1,38000
2651,7422,19/02/22 15.59,1,2375,1,64000
2661,7448,19/02/22 18.26,1,2384,1,30000
2663,7459,19/02/22 19.05,1,2386,1,47000
2670,7468,19/02/22 20.25,1,2392,1,77000
2671,7472,19/02/22 20.43,1,2393,1,86000
2673,7477,19/02/22 21.05,1,2395,1,34000
2675,7489,20/02/22 02.24,1,2397,1,128000
2676,7493,20/02/22 04.02,1,2398,1,383000
2677,7494,20/02/22 04.04,1,2399,1,167000
2678,7497,20/02/22 05.08,1,2400,1,77000
2679,7505,20/02/22 05.52,1,2401,1,30000
2680,7506,20/02/22 06.01,1,2402,1,297000
2681,7510,20/02/22 06.23,1,2403,1,16000
2686,7524,20/02/22 08.41,1,145,1,100000
2696,7560,20/02/22 12.53,0,1002,1,298000
2698,7564,20/02/22 13.09,1,2415,1,258000
2699,7568,20/02/22 13.31,1,2416,1,70000
2704,7596,20/02/22 15.53,1,2421,1,214000
2705,7603,20/02/22 15.59,1,2424,1,43000
2707,7600,20/02/22 16.03,1,2423,1,75000
2712,7616,20/02/22 17.34,1,2429,1,80000
2713,7619,20/02/22 17.52,0,2171,1,512000
2715,7621,20/02/22 17.55,1,2430,1,74000
2716,7624,20/02/22 18.01,1,2433,1,92000
2717,7623,20/02/22 18.01,1,2432,1,20000
2718,7627,20/02/22 18.08,1,2434,1,42000
2722,7633,20/02/22 18.51,1,2438,1,53000
2724,7638,20/02/22 19.31,1,2439,1,103000
2726,7641,20/02/22 20.04,1,2440,1,94000
2730,7661,20/02/22 23.28,1,2444,1,106000
2731,7663,20/02/22 23.44,1,2445,1,78000
2732,7665,21/02/22 00.04,1,2446,1,29000
2733,7667,21/02/22 00.37,1,2447,1,20000
2737,7680,21/02/22 05.04,1,1028,1,111000
2740,7688,21/02/22 06.38,1,2451,1,125000
2741,7697,21/02/22 07.49,1,2452,1,591000
2742,7703,21/02/22 08.28,1,742,1,468000
2750,7732,21/02/22 13.42,1,2460,1,151000
2752,7736,21/02/22 14.05,1,2461,1,8000
2753,7738,21/02/22 14.33,1,2463,1,103000
2754,7739,21/02/22 14.33,1,2464,1,482000
2757,7756,21/02/22 18.30,1,469,1,90000
2758,7762,21/02/22 19.10,1,2467,1,100000
2759,7764,21/02/22 19.13,0,1703,1,80000
2762,7770,21/02/22 20.14,1,2469,1,69000
2764,7778,21/02/22 21.08,1,2471,1,329000
2767,7786,21/02/22 23.08,1,2473,1,155000
2770,7794,22/02/22 05.17,1,109,1,424000
2771,7796,22/02/22 05.28,1,2476,1,182000
2772,7797,22/02/22 05.33,1,2477,1,71000
2775,7811,22/02/22 07.01,1,2478,1,95000
2778,7822,22/02/22 07.59,1,2481,1,153000
2788,7854,22/02/22 14.49,1,2491,1,113000
2789,7856,22/02/22 14.58,1,2493,1,52000
2800,7896,22/02/22 20.42,1,2500,1,92000
2801,7905,22/02/22 20.58,1,2502,1,11000
2804,7909,22/02/22 21.27,1,2504,1,32000
2806,7911,22/02/22 21.55,1,2506,1,140000
2809,7926,23/02/22 02.29,1,2509,1,189000
2810,7929,23/02/22 04.33,1,2510,1,456000
2815,7935,23/02/22 05.42,0,1273,1,52000
2816,7937,23/02/22 06.09,1,2513,1,85000
2818,7944,23/02/22 06.27,1,2515,1,73000
2820,7948,23/02/22 06.50,1,2517,1,59000
2822,7951,23/02/22 07.01,1,2519,1,182000
2826,7971,23/02/22 11.28,1,2522,1,103000
2833,7981,23/02/22 13.30,1,2528,1,59000
2834,7983,23/02/22 13.30,1,2530,1,90000
2840,7995,23/02/22 14.31,1,2535,1,87000
2844,8006,23/02/22 17.03,1,228,1,156000
2846,8010,23/02/22 17.42,1,2540,1,44000
2848,8013,23/02/22 18.19,0,1032,1,265000
2851,8029,23/02/22 19.48,1,2544,1,125000
2858,8060,24/02/22 03.37,0,1328,1,461000
2859,8062,24/02/22 04.26,1,2550,1,131000
2860,8067,24/02/22 05.12,1,2551,1,96000
2864,8081,24/02/22 07.00,1,2555,1,109000
2866,8088,24/02/22 07.17,1,2557,1,662000
2868,8093,24/02/22 07.36,1,2558,1,76000
2869,8094,24/02/22 07.45,1,2559,1,26000
2874,8107,24/02/22 10.18,1,1732,1,584000
2875,8109,24/02/22 10.24,1,2563,1,620000
2878,8114,24/02/22 11.10,1,89,1,426000
2879,8115,24/02/22 11.16,1,2566,1,370000
2881,8118,24/02/22 12.32,1,2568,1,672000
2882,8121,24/02/22 12.52,1,2569,1,446000
2893,8151,24/02/22 17.27,1,2579,1,110000
2896,8167,24/02/22 19.29,1,2581,1,398000
2899,8174,24/02/22 19.51,1,2583,1,434000
2902,8185,24/02/22 20.41,1,2586,1,33000
2904,8187,24/02/22 20.58,1,2588,1,174000
2905,8194,24/02/22 21.57,1,2589,1,172000
2910,8209,25/02/22 03.40,1,2593,1,46000
2917,8226,25/02/22 06.00,1,2599,1,101000
2918,8228,25/02/22 06.08,1,2600,1,214000
2923,8237,25/02/22 06.47,1,2604,1,190000
2926,8250,25/02/22 07.17,1,2606,1,180000
2930,8257,25/02/22 07.34,0,40,1,163000
2933,8261,25/02/22 07.47,1,2611,1,58000
2934,8263,25/02/22 07.53,1,2612,1,147000
2936,8265,25/02/22 08.01,1,2613,1,596000
2937,8269,25/02/22 08.11,1,2614,1,151000
